"date","state","cases","deaths"
"2020-04-28","Mississippi",6342,239
"2020-04-28","Missouri",7306,324
"2020-04-28","Montana",451,15
"2020-04-28","Nebraska",3613,57
"2020-04-28","Nevada",4812,225
"2020-04-28","New Hampshire",2010,60
"2020-04-28","New Jersey",113856,6442
"2020-04-28","New Mexico",2975,110
"2020-04-28","New York",295137,17638
"2020-04-28","North Carolina",9568,353
"2020-04-28","North Dakota",991,19
"2020-04-28","Northern Mariana Islands",14,2
"2020-04-28","Ohio",16769,799
"2020-04-28","Oklahoma",3410,207
"2020-04-28","Oregon",2385,99
"2020-04-28","Pennsylvania",45323,2092
"2020-04-28","Puerto Rico",1400,54
"2020-04-28","Rhode Island",7926,239
"2020-04-28","South Carolina",5735,192
"2020-04-28","South Dakota",2314,11
"2020-04-28","Tennessee",10031,198
"2020-04-28","Texas",26865,738
"2020-04-28","Utah",4343,45
"2020-04-28","Vermont",862,47
"2020-04-28","Virgin Islands",59,4
"2020-04-28","Virginia",14339,492
"2020-04-28","Washington",14059,792
"2020-04-28","West Virginia",1095,38
"2020-04-28","Wisconsin",6289,300
"2020-04-28","Wyoming",396,7
"2020-04-29","Alabama",6925,262
"2020-04-29","Alaska",353,7
"2020-04-29","Arizona",7202,308
"2020-04-29","Arkansas",3207,59
"2020-04-29","California",48904,1961
"2020-04-29","Colorado",14680,764
"2020-04-29","Connecticut",26767,2168
"2020-04-29","Delaware",4655,144
"2020-04-29","District of Columbia",4106,205
"2020-04-29","Florida",33185,1216
"2020-04-29","Georgia",24300,1086
"2020-04-29","Guam",1110,6
"2020-04-29","Hawaii",605,16
"2020-04-29","Idaho",1831,60
"2020-04-29","Illinois",50355,2221
"2020-04-29","Indiana",17168,964
"2020-04-29","Iowa",6843,148
"2020-04-29","Kansas",3799,132
"2020-04-29","Kentucky",4538,235
"2020-04-29","Louisiana",27660,1802
"2020-04-29","Maine",1056,52
"2020-04-29","Maryland",20849,985
"2020-04-29","Massachusetts",60265,3405
"2020-04-29","Michigan",40360,3670
"2020-04-29","Minnesota",4644,319
"2020-04-29","Mississippi",6569,250
"2020-04-29","Missouri",7426,331
"2020-04-29","Montana",451,16
"2020-04-29","Nebraska",3876,68
"2020-04-29","Nevada",4934,237
"2020-04-29","New Hampshire",2054,66
"2020-04-29","New Jersey",116264,6770
"2020-04-29","New Mexico",3213,112
"2020-04-29","New York",299722,18015
"2020-04-29","North Carolina",9947,366
"2020-04-29","North Dakota",1033,19
"2020-04-29","Northern Mariana Islands",14,2
"2020-04-29","Ohio",17303,937
"2020-04-29","Oklahoma",3473,214
"2020-04-29","Oregon",2446,101
"2020-04-29","Pennsylvania",46191,2392
"2020-04-29","Puerto Rico",1433,54
"2020-04-29","Rhode Island",8247,251
"2020-04-29","South Carolina",5881,232
"2020-04-29","South Dakota",2375,13
"2020-04-29","Tennessee",10312,204
"2020-04-29","Texas",27836,776
"2020-04-29","Utah",4499,45
"2020-04-29","Vermont",862,47
"2020-04-29","Virgin Islands",66,4
"2020-04-29","Virginia",14961,522
"2020-04-29","Washington",14378,805
"2020-04-29","West Virginia",1109,40
"2020-04-29","Wisconsin",6520,308
"2020-04-29","Wyoming",404,7
"2020-04-30","Alabama",7068,272
"2020-04-30","Alaska",353,7
"2020-04-30","Arizona",7648,320
"2020-04-30","Arkansas",3281,61
"2020-04-30","California",50470,2057
"2020-04-30","Colorado",15207,775
"2020-04-30","Connecticut",27700,2257
"2020-04-30","Delaware",4734,152
"2020-04-30","District of Columbia",4323,224
"2020-04-30","Florida",33683,1267
"2020-04-30","Georgia",25431,1121
"2020-04-30","Guam",1111,6
"2020-04-30","Hawaii",609,16
"2020-04-30","Idaho",1861,63
"2020-04-30","Illinois",52918,2361
"2020-04-30","Indiana",17822,1007
"2020-04-30","Iowa",7145,162
"2020-04-30","Kansas",4291,133
"2020-04-30","Kentucky",4708,240
"2020-04-30","Louisiana",28001,1862
"2020-04-30","Maine",1095,53
"2020-04-30","Maryland",21742,1047
"2020-04-30","Massachusetts",62205,3562
"2020-04-30","Michigan",41347,3788
"2020-04-30","Minnesota",5136,343
"2020-04-30","Mississippi",6815,261
"2020-04-30","Missouri",7563,341
"2020-04-30","Montana",453,16
"2020-04-30","Nebraska",4332,71
"2020-04-30","Nevada",5053,243
"2020-04-30","New Hampshire",2146,72
"2020-04-30","New Jersey",118652,7228
"2020-04-30","New Mexico",3411,123
"2020-04-30","New York",304401,18321
"2020-04-30","North Carolina",10507,385
"2020-04-30","North Dakota",1067,19
"2020-04-30","Northern Mariana Islands",14,2
"2020-04-30","Ohio",18027,975
"2020-04-30","Oklahoma",3618,222
"2020-04-30","Oregon",2510,103
"2020-04-30","Pennsylvania",48224,2575
"2020-04-30","Puerto Rico",1537,54
"2020-04-30","Rhode Island",8621,266
"2020-04-30","South Carolina",6095,244
"2020-04-30","South Dakota",2450,17
"2020-04-30","Tennessee",10562,208
"2020-04-30","Texas",29072,828
"2020-04-30","Utah",4672,46
"2020-04-30","Vermont",866,49
"2020-04-30","Virgin Islands",66,4
"2020-04-30","Virginia",15846,552
"2020-04-30","Washington",14696,822
"2020-04-30","West Virginia",1125,44
"2020-04-30","Wisconsin",6854,316
"2020-04-30","Wyoming",415,7
"2020-05-01","Alabama",7294,289
"2020-05-01","Alaska",362,7
"2020-05-01","Arizona",7962,330
"2020-05-01","Arkansas",3310,64
"2020-05-01","California",52318,2147
"2020-05-01","Colorado",15661,818
"2020-05-01","Connecticut",28764,2339
"2020-05-01","Delaware",4918,159
"2020-05-01","District of Columbia",4658,231
"2020-05-01","Florida",34720,1313
"2020-05-01","Georgia",26436,1153
"2020-05-01","Guam",1111,6
"2020-05-01","Hawaii",610,16
"2020-05-01","Idaho",1883,63
"2020-05-01","Illinois",56055,2464
"2020-05-01","Indiana",18630,1062
"2020-05-01","Iowa",7884,170
"2020-05-01","Kansas",4486,136
"2020-05-01","Kentucky",4879,248
"2020-05-01","Louisiana",28711,1927
"2020-05-01","Maine",1123,55
"2020-05-01","Maryland",23472,1098
"2020-05-01","Massachusetts",64311,3716
"2020-05-01","Michigan",42348,3866
"2020-05-01","Minnesota",5730,371
"2020-05-01","Mississippi",7212,281
"2020-05-01","Missouri",7840,355
"2020-05-01","Montana",453,16
"2020-05-01","Nebraska",4838,73
"2020-05-01","Nevada",5249,254
"2020-05-01","New Hampshire",2310,81
"2020-05-01","New Jersey",121190,7538
"2020-05-01","New Mexico",3513,131
"2020-05-01","New York",308345,18610
"2020-05-01","North Carolina",10922,405
"2020-05-01","North Dakota",1107,23
"2020-05-01","Northern Mariana Islands",14,2
"2020-05-01","Ohio",18743,1002
"2020-05-01","Oklahoma",3748,230
"2020-05-01","Oregon",2579,104
"2020-05-01","Pennsylvania",49764,2671
"2020-05-01","Puerto Rico",1573,54
"2020-05-01","Rhode Island",8962,279
"2020-05-01","South Carolina",6258,256
"2020-05-01","South Dakota",2526,21
"2020-05-01","Tennessee",11853,214
"2020-05-01","Texas",30339,853
"2020-05-01","Utah",4829,46
"2020-05-01","Vermont",879,50
"2020-05-01","Virgin Islands",66,4
"2020-05-01","Virginia",16901,581
"2020-05-01","Washington",15010,829
"2020-05-01","West Virginia",1151,47
"2020-05-01","Wisconsin",7314,327
"2020-05-01","Wyoming",420,7
"2020-05-02","Alabama",7611,288
"2020-05-02","Alaska",363,7
"2020-05-02","Arizona",8364,353
"2020-05-02","Arkansas",3372,72
"2020-05-02","California",53753,2213
"2020-05-02","Colorado",16118,830
"2020-05-02","Connecticut",29287,2436
"2020-05-02","Delaware",5038,168
"2020-05-02","District of Columbia",4797,240
"2020-05-02","Florida",35455,1363
"2020-05-02","Georgia",27268,1161
"2020-05-02","Guam",1113,6
"2020-05-02","Hawaii",611,16
"2020-05-02","Idaho",1908,64
"2020-05-02","Illinois",58505,2576
"2020-05-02","Indiana",19295,1115
"2020-05-02","Iowa",8641,175
"2020-05-02","Kansas",4838,140
"2020-05-02","Kentucky",4881,252
"2020-05-02","Louisiana",29140,1950
"2020-05-02","Maine",1152,56
"2020-05-02","Maryland",24473,1156
"2020-05-02","Massachusetts",66263,3846
"2020-05-02","Michigan",43191,4020
"2020-05-02","Minnesota",6228,395
"2020-05-02","Mississippi",7441,291
"2020-05-02","Missouri",8154,373
"2020-05-02","Montana",455,16
"2020-05-02","Nebraska",5333,76
"2020-05-02","Nevada",5390,257
"2020-05-02","New Hampshire",2429,84
"2020-05-02","New Jersey",123717,7742
"2020-05-02","New Mexico",3732,139
"2020-05-02","New York",313008,18909
"2020-05-02","North Carolina",11514,428
"2020-05-02","North Dakota",1153,24
"2020-05-02","Northern Mariana Islands",14,2
"2020-05-02","Ohio",19335,1021
"2020-05-02","Oklahoma",3851,238
"2020-05-02","Oregon",2635,109
"2020-05-02","Pennsylvania",51071,2794
"2020-05-02","Puerto Rico",1755,54
"2020-05-02","Rhode Island",9289,296
"2020-05-02","South Carolina",6489,267
"2020-05-02","South Dakota",2588,21
"2020-05-02","Tennessee",12445,219
"2020-05-02","Texas",31430,875
"2020-05-02","Utah",4981,49
"2020-05-02","Vermont",886,51
"2020-05-02","Virgin Islands",66,4
"2020-05-02","Virginia",17731,616
"2020-05-02","Washington",15253,833
"2020-05-02","West Virginia",1184,50
"2020-05-02","Wisconsin",7660,334
"2020-05-02","Wyoming",429,7
"2020-05-03","Alabama",7888,290
"2020-05-03","Alaska",366,7
"2020-05-03","Arizona",8640,362
"2020-05-03","Arkansas",3431,76
"2020-05-03","California",55072,2235
"2020-05-03","Colorado",16527,840
"2020-05-03","Connecticut",29287,2436
"2020-05-03","Delaware",5208,177
"2020-05-03","District of Columbia",5016,251
"2020-05-03","Florida",36070,1378
"2020-05-03","Georgia",27618,1168
"2020-05-03","Guam",1115,6
"2020-05-03","Hawaii",611,17
"2020-05-03","Idaho",1906,64
"2020-05-03","Illinois",61499,2632
"2020-05-03","Indiana",19933,1132
"2020-05-03","Iowa",9169,184
"2020-05-03","Kansas",5156,142
"2020-05-03","Kentucky",5222,255
"2020-05-03","Louisiana",29340,1969
"2020-05-03","Maine",1185,57
"2020-05-03","Maryland",25462,1182
"2020-05-03","Massachusetts",68087,4004
"2020-05-03","Michigan",43736,4049
"2020-05-03","Minnesota",6663,419
"2020-05-03","Mississippi",7550,303
"2020-05-03","Missouri",8454,378
"2020-05-03","Montana",455,16
"2020-05-03","Nebraska",5687,78
"2020-05-03","Nevada",5473,262
"2020-05-03","New Hampshire",2518,86
"2020-05-03","New Jersey",126744,7871
"2020-05-03","New Mexico",3850,151
"2020-05-03","New York",316446,19189
"2020-05-03","North Carolina",11668,436
"2020-05-03","North Dakota",1191,25
"2020-05-03","Northern Mariana Islands",14,2
"2020-05-03","Ohio",19914,1038
"2020-05-03","Oklahoma",3972,238
"2020-05-03","Oregon",2680,109
"2020-05-03","Pennsylvania",52079,2843
"2020-05-03","Puerto Rico",1806,54
"2020-05-03","Rhode Island",9477,320
"2020-05-03","South Carolina",6626,275
"2020-05-03","South Dakota",2631,21
"2020-05-03","Tennessee",12934,220
"2020-05-03","Texas",32296,890
"2020-05-03","Utah",5175,50
"2020-05-03","Vermont",897,53
"2020-05-03","Virgin Islands",66,4
"2020-05-03","Virginia",18671,660
"2020-05-03","Washington",15580,840
"2020-05-03","West Virginia",1195,50
"2020-05-03","Wisconsin",7964,339
"2020-05-03","Wyoming",435,7
